Household_ID,Region,Households_Type,Race,nPeople,nChildren,nOld,Males,Females,Income,PubTrans
33019,60,SP,White,2,1,0,2,0,NO,No
33020,11,A,Black,1,0,0,0,1,NO,No
33021,18,R,White,5,0,0,1,4,POV,No
33022,19,R,Black,4,0,0,1,3,NO,No
33023,3,HW,White,4,2,0,1,3,NO,No
33024,15,A,White,1,0,0,1,0,POV,No
33025,70,R,White,2,0,0,2,0,POV,No
33026,21,A,White,1,0,0,0,1,NO,No
33027,53,HW,White,6,4,0,4,2,NO,No
33028,24,HW_O,White,2,0,2,0,2,NO,No
33029,25,A,White,1,0,0,0,1,NO,No
33030,37,HW,Hispanic,4,2,0,3,1,NO,No
33031,67,SP,White,3,2,0,2,1,NO,No
33032,46,SP,White,2,1,0,1,1,NO,No
33033,70,A,White,1,0,0,1,0,NO,No
33034,29,SP,White,2,1,0,0,2,NO,No
33035,3,SP,White,3,2,0,2,1,NO,No
33036,42,HW,White,6,4,0,3,3,NO,No
33037,54,HW,White,6,4,0,5,1,NO,No
33038,14,SP,Multirace,3,2,0,0,3,POV,No
33039,66,SP,White,3,2,0,2,1,NO,No
33040,61,SP,White,2,1,0,1,1,NO,No
33041,66,R,Asian,5,0,0,1,4,NO,No
33042,55,HW_O,White,2,0,2,2,0,NO,No
33043,15,AL_O,Asian,1,0,0,1,0,POV,No
33044,60,HW_O,White,2,0,2,0,2,NO,No
33045,70,HW_O,Hispanic,2,0,2,1,1,NO,No
33046,14,HW,Asian,3,1,0,2,1,POV,No
33047,6,HW_O,Hispanic,2,0,2,2,0,POV,No
33048,69,HW,Asian,4,2,0,2,2,POV,No
33049,59,SP,White,2,1,0,2,0,NO,No
33050,20,SP,Black,2,1,0,2,0,NO,No
33051,9,R,White,5,0,0,1,4,NO,No
33052,58,AL_O,White,1,0,0,0,1,NO,No
33053,55,AL_O,White,1,0,0,1,0,NO,No
33054,32,R,White,6,0,0,3,3,NO,No
33055,54,HW,White,3,1,0,1,2,POV,No
33056,40,HW_O,White,2,0,2,1,1,NO,No
33057,18,HW,Black,6,4,0,3,3,POV,No
33058,18,HW_O,White,2,0,2,2,0,POV,No
33059,67,HW,White,3,1,0,1,2,NO,No
33060,3,AL_O,White,1,0,0,0,1,NO,No
33061,16,SP,White,2,1,0,2,0,POV,No
33062,58,HW,Hispanic,4,2,0,1,3,NO,No
33063,3,HW,White,5,3,0,2,3,NO,No
33064,67,R,White,6,0,0,5,1,NO,No
33065,3,AL_O,White,1,0,0,1,0,NO,No
33066,34,A,White,1,0,0,1,0,NO,No
33067,28,HW,White,6,4,0,2,4,POV,No
33068,70,A,White,1,0,0,1,0,NO,No
33069,54,SP,White,3,2,0,1,2,NO,No
33070,16,A,White,1,0,0,1,0,POV,No
33071,33,HW,White,5,3,0,2,3,NO,No
33072,48,AL_O,White,1,0,0,0,1,NO,No
33073,70,HW,White,4,2,0,2,2,POV,No
33074,10,A,Asian,1,0,0,0,1,NO,No
33075,21,A,White,1,0,0,1,0,NO,No
33076,38,HW_O,White,2,0,2,1,1,NO,No
33077,38,SP,White,2,1,0,2,0,NO,No
33078,8,HW,White,6,4,0,4,2,NO,No
33079,60,R,Hispanic,6,0,0,1,5,NO,No
33080,47,SP,Multirace,2,1,0,1,1,NO,Yes
33081,19,SP,White,3,2,0,2,1,NO,No
33082,14,SP,Asian,2,1,0,0,2,POV,No
33083,40,SP,White,2,1,0,1,1,NO,No
33084,17,R,White,6,0,0,2,4,POV,No
33085,61,A,White,1,0,0,0,1,NO,No
33086,59,A,White,1,0,0,0,1,NO,No
33087,52,SP,Black,2,1,0,1,1,NO,No
33088,61,HW,White,4,2,0,1,3,NO,No
33089,1,HW,White,4,2,0,3,1,NO,No
33090,66,AL_O,White,1,0,0,0,1,NO,No
33091,11,R,Asian,5,0,0,3,2,NO,No
33092,60,R,White,4,0,0,1,3,NO,No
33093,53,R,White,3,0,0,0,3,NO,No
33094,67,HW,Asian,3,1,0,2,1,NO,No
33095,1,HW_O,White,2,0,2,2,0,NO,No
33096,64,AL_O,White,1,0,0,1,0,NO,No
33097,38,SP,White,3,2,0,1,2,POV,No
33098,3,R,White,3,0,0,2,1,NO,No
33099,69,A,Hispanic,1,0,0,0,1,POV,Yes
33100,70,AL_O,White,1,0,0,0,1,NO,No
33101,36,AL_O,White,1,0,0,0,1,NO,No
33102,59,R,White,4,0,0,3,1,NO,No
33103,17,SP,White,2,1,0,1,1,POV,No
33104,48,HW,White,5,3,0,3,2,NO,No
33105,40,SP,White,2,1,0,2,0,NO,No
33106,7,A,White,1,0,0,1,0,NO,No
33107,13,A,Asian,1,0,0,1,0,POV,No
33108,65,SP,White,2,1,0,0,2,NO,No
33109,39,SP,White,3,2,0,3,0,NO,No
33110,34,Fam_O,Black,3,0,1,1,2,NO,No
33111,13,HW,White,4,2,0,3,1,POV,No
33112,15,A,White,1,0,0,1,0,POV,No
33113,27,SP,White,3,2,0,2,1,POV,Yes
33114,24,HW_O,White,2,0,2,2,0,NO,No
33115,60,SP,Hispanic,2,1,0,2,0,NO,No
33116,69,HW_O,White,2,0,2,1,1,POV,No
33117,40,AL_O,White,1,0,0,0,1,NO,No
33118,12,A,White,1,0,0,0,1,NO,No
33119,7,HW,White,5,3,0,3,2,NO,No
33120,38,Fam_O,White,3,0,1,1,2,NO,No
33121,3,HW,White,4,2,0,1,3,NO,No
33122,39,A,White,1,0,0,1,0,NO,Yes
33123,18,SP,Asian,2,1,0,2,0,POV,No
33124,70,HW,White,4,2,0,2,2,POV,Yes
33125,28,AL_O,Black,1,0,0,0,1,NO,No
33126,53,R,White,5,0,0,3,2,NO,No
33127,14,A,White,1,0,0,1,0,POV,No
33128,10,HW,White,5,3,0,1,4,NO,No
33129,67,HW_O,White,2,0,2,2,0,NO,No
33130,18,A,White,1,0,0,1,0,POV,No
33131,25,R,White,5,0,0,4,1,NO,No
33132,39,HW,White,4,2,0,2,2,NO,No
33133,3,SP,White,4,3,0,2,2,NO,No
33134,56,HW,White,3,1,0,1,2,POV,No
33135,63,SP,Asian,5,4,0,2,3,POV,No
33136,38,HW,White,5,3,0,2,3,NO,No
33137,28,AL_O,White,1,0,0,0,1,NO,No
33138,9,HW,White,3,1,0,2,1,NO,No
33139,30,HW,Hispanic,6,4,0,3,3,NO,No
33140,1,HW,White,4,2,0,1,3,POV,No
33141,4,A,White,1,0,0,0,1,NO,No
33142,24,HW_O,Black,2,0,2,1,1,NO,No
33143,1,AL_O,White,1,0,0,0,1,NO,No
33144,46,HW_O,Black,2,0,2,1,1,NO,No
33145,30,A,White,1,0,0,0,1,NO,No
33146,56,HW_O,White,2,0,2,1,1,NO,No
33147,63,A,White,1,0,0,1,0,NO,No
33148,33,SP,Hispanic,2,1,0,0,2,POV,No
33149,14,A,White,1,0,0,1,0,NO,No
33150,32,A,White,1,0,0,0,1,NO,No
33151,4,HW,Asian,4,2,0,2,2,NO,No
33152,31,HW,White,4,2,0,2,2,NO,Yes
33153,24,AL_O,White,1,0,0,0,1,NO,No
33154,22,AL_O,Hispanic,1,0,0,0,1,NO,No
33155,1,AL_O,White,1,0,0,0,1,NO,No
33156,4,SP,White,2,1,0,0,2,NO,No
33157,70,HW_O,Asian,2,0,2,2,0,NO,No
33158,16,SP,White,2,1,0,1,1,POV,Yes
33159,58,A,Hispanic,1,0,0,0,1,NO,No
33160,63,R,White,2,0,0,0,2,NO,No
33161,16,SP,White,3,2,0,0,3,POV,Yes
33162,65,SP,White,4,3,0,3,1,NO,No
33163,62,SP,White,2,1,0,0,2,NO,No
33164,2,R,White,6,0,0,5,1,POV,No
33165,56,AL_O,Hispanic,1,0,0,0,1,NO,No
33166,67,A,White,1,0,0,0,1,NO,No
33167,69,A,White,1,0,0,0,1,POV,No
33168,69,SP,White,3,2,0,1,2,POV,No
33169,17,SP,White,2,1,0,1,1,NO,Yes
33170,51,HW,White,3,1,0,2,1,NO,No
33171,23,R,Hispanic,5,0,0,2,3,NO,No
33172,70,HW_O,White,2,0,2,0,2,NO,No
33173,13,HW,White,5,3,0,1,4,POV,No
33174,14,HW,White,4,2,0,1,3,POV,No
33175,66,HW_O,White,2,0,2,1,1,NO,No
33176,14,HW,White,3,1,0,1,2,POV,No
33177,7,SP,White,2,1,0,1,1,POV,No
33178,61,A,White,1,0,0,0,1,NO,No
33179,10,HW_O,Asian,2,0,2,1,1,NO,Yes
33180,65,HW,White,6,4,0,3,3,NO,No
33181,4,A,White,1,0,0,1,0,NO,No
33182,45,A,White,1,0,0,1,0,NO,Yes
33183,52,R,Hispanic,3,0,0,1,2,NO,Yes
33184,4,HW,White,4,2,0,2,2,NO,No
33185,2,HW,White,3,1,0,2,1,NO,No
33186,67,HW_O,Hispanic,2,0,2,1,1,NO,No
33187,42,R,White,4,0,0,1,3,NO,No
33188,50,A,White,1,0,0,0,1,NO,No
33189,36,A,White,1,0,0,0,1,NO,No
33190,23,R,Multirace,2,0,0,1,1,NO,No
33191,60,AL_O,White,1,0,0,0,1,NO,No
33192,30,A,Black,1,0,0,0,1,POV,No
33193,56,A,White,1,0,0,0,1,NO,No
33194,20,A,White,1,0,0,0,1,POV,No
33195,70,A,Asian,1,0,0,1,0,NO,No
33196,1,A,White,1,0,0,1,0,NO,No
33197,38,A,White,1,0,0,1,0,NO,No
33198,65,SP,White,3,2,0,0,3,NO,No
33199,65,AL_O,Black,1,0,0,0,1,NO,No
33200,20,Fam_O,White,3,0,1,2,1,POV,No
33201,40,A,White,1,0,0,1,0,NO,No
33202,22,SP,White,4,3,0,2,2,NO,No
33203,30,AL_O,Hispanic,1,0,0,1,0,POV,No
33204,60,AL_O,Other,1,0,0,1,0,NO,No
33205,63,HW,White,4,2,0,1,3,NO,No
33206,32,HW_O,Black,2,0,2,1,1,POV,No
33207,3,HW,White,6,4,0,4,2,NO,No
33208,9,HW,White,4,2,0,3,1,NO,Yes
33209,2,HW,White,6,4,0,3,3,NO,No
33210,70,A,White,1,0,0,0,1,NO,No
33211,1,A,Asian,1,0,0,0,1,NO,Yes
33212,25,AL_O,White,1,0,0,0,1,NO,No
33213,59,R,Black,3,0,0,1,2,POV,No
33214,1,HW,White,4,2,0,2,2,NO,No
33215,42,HW,White,5,3,0,3,2,NO,No
33216,64,SP,Hispanic,2,1,0,1,1,POV,No
33217,60,A,White,1,0,0,1,0,NO,Yes
33218,12,HW_O,White,2,0,2,0,2,NO,No
33219,3,HW_O,White,2,0,2,1,1,NO,No
33220,70,HW,Asian,4,2,0,2,2,NO,No
33221,12,HW,White,4,2,0,2,2,NO,No
33222,20,SP,White,3,2,0,1,2,POV,No
33223,1,SP,Hispanic,3,2,0,2,1,POV,No
33224,53,AL_O,White,1,0,0,0,1,NO,No
33225,3,HW,White,3,1,0,2,1,NO,No
33226,63,SP,Black,3,2,0,1,2,NO,No
33227,41,HW_O,White,2,0,2,2,0,POV,No
33228,16,R,White,3,0,0,0,3,POV,No
33229,47,HW,Hispanic,4,2,0,2,2,POV,No
33230,39,HW,White,4,2,0,3,1,NO,No
33231,60,A,White,1,0,0,1,0,NO,No
33232,37,AL_O,White,1,0,0,0,1,NO,No
33233,3,HW,Asian,6,4,0,4,2,NO,No
33234,70,HW,White,4,2,0,2,2,NO,Yes
33235,22,R,White,2,0,0,1,1,NO,No
33236,24,SP,White,2,1,0,0,2,NO,No
33237,50,HW_O,Hispanic,2,0,2,1,1,NO,No
33238,22,AL_O,White,1,0,0,0,1,NO,No
33239,47,AL_O,White,1,0,0,0,1,NO,No
33240,13,R,Asian,2,0,0,2,0,POV,No
33241,10,HW_O,White,2,0,2,1,1,NO,No
33242,26,R,White,4,0,0,3,1,NO,No
33243,52,R,Black,3,0,0,1,2,NO,No
33244,47,A,White,1,0,0,1,0,NO,No
33245,8,A,White,1,0,0,0,1,NO,No
33246,69,SP,Hispanic,3,2,0,2,1,POV,No
33247,1,R,White,4,0,0,2,2,NO,No
33248,57,AL_O,Hispanic,1,0,0,0,1,NO,No
33249,1,SP,White,2,1,0,2,0,NO,No
33250,55,R,White,2,0,0,2,0,NO,No
33251,27,R,White,5,0,0,3,2,NO,No
33252,38,HW_O,White,2,0,2,1,1,NO,No
33253,17,SP,White,2,1,0,1,1,POV,No
33254,47,AL_O,White,1,0,0,1,0,NO,No
33255,66,SP,White,2,1,0,1,1,NO,No
33256,3,SP,Asian,3,2,0,2,1,NO,No
33257,66,A,White,1,0,0,1,0,NO,No
33258,57,HW_O,Hispanic,2,0,2,1,1,NO,No
33259,13,HW,White,3,1,0,1,2,NO,No
33260,66,SP,Hispanic,3,2,0,1,2,NO,No
33261,45,A,White,1,0,0,0,1,NO,No
33262,20,SP,White,2,1,0,2,0,NO,No
33263,15,A,White,1,0,0,1,0,POV,No
33264,65,HW,White,3,1,0,1,2,NO,No
33265,16,HW,White,3,1,0,2,1,POV,No
33266,39,A,White,1,0,0,1,0,POV,No
33267,59,A,White,1,0,0,1,0,NO,No
33268,68,A,Asian,1,0,0,0,1,NO,No
33269,2,SP,White,2,1,0,1,1,NO,No
33270,67,AL_O,White,1,0,0,0,1,NO,No
33271,32,SP,Hispanic,2,1,0,0,2,NO,No
33272,4,HW,Asian,4,2,0,3,1,NO,No
33273,70,AL_O,Black,1,0,0,1,0,NO,No
33274,27,Fam_O,White,3,0,1,1,2,POV,No
33275,14,A,White,1,0,0,1,0,POV,No
33276,16,A,Asian,1,0,0,0,1,NO,No
33277,56,A,Hispanic,1,0,0,0,1,NO,No
33278,47,HW_O,White,2,0,2,0,2,NO,No
33279,67,HW_O,White,2,0,2,2,0,NO,No
33280,65,HW,White,4,2,0,1,3,NO,No
33281,69,HW_O,White,2,0,2,1,1,POV,No
33282,61,HW_O,Hispanic,2,0,2,0,2,NO,No
33283,4,HW_O,White,2,0,2,2,0,NO,No
33284,69,R,White,6,0,0,5,1,POV,No
33285,64,SP,White,4,3,0,3,1,NO,No
33286,1,HW,White,3,1,0,2,1,NO,Yes
33287,30,A,Hispanic,1,0,0,0,1,NO,No
33288,3,A,Asian,1,0,0,0,1,NO,No
33289,20,SP,White,2,1,0,0,2,NO,No
33290,33,HW,Hispanic,3,1,0,1,2,NO,No
33291,26,HW_O,White,2,0,2,2,0,NO,No
33292,70,A,Asian,1,0,0,1,0,NO,No
33293,47,HW,White,4,2,0,3,1,NO,No
33294,3,A,White,1,0,0,0,1,POV,No
33295,28,Fam_O,White,3,0,1,1,2,NO,Yes
33296,39,SP,White,3,2,0,1,2,NO,No
33297,67,SP,Asian,3,2,0,1,2,POV,No
33298,26,R,White,3,0,0,0,3,POV,No
33299,45,R,White,6,0,0,4,2,NO,No
33300,48,HW,White,6,4,0,1,5,NO,No
33301,29,A,White,1,0,0,0,1,NO,No
33302,67,R,Hispanic,4,0,0,3,1,NO,No
33303,9,SP,White,2,1,0,1,1,NO,No
33304,63,Fam_O,Asian,3,0,1,2,1,NO,No
33305,2,HW,Asian,4,2,0,2,2,NO,No
33306,4,AL_O,White,1,0,0,0,1,NO,No
33307,51,HW,White,6,4,0,2,4,NO,No
33308,56,SP,White,2,1,0,0,2,POV,No
33309,30,A,White,1,0,0,0,1,NO,No
33310,4,SP,White,3,2,0,1,2,NO,No
33311,36,SP,White,5,4,0,1,4,NO,No
33312,68,Fam_O,Black,3,0,1,2,1,NO,No
33313,15,HW,Black,5,3,0,3,2,POV,No
33314,49,HW,White,5,3,0,2,3,NO,Yes
33315,22,R,White,2,0,0,1,1,NO,No
33316,56,HW,White,5,3,0,2,3,POV,No
33317,58,HW,Hispanic,3,1,0,1,2,NO,No
33318,4,HW_O,White,2,0,2,1,1,NO,No
33319,1,HW_O,White,2,0,2,2,0,NO,No
33320,8,HW,White,3,1,0,1,2,NO,No
33321,40,A,White,1,0,0,0,1,NO,No
33322,17,AL_O,White,1,0,0,1,0,NO,No
33323,45,AL_O,White,1,0,0,1,0,NO,No
33324,58,SP,Hispanic,3,2,0,2,1,NO,No
33325,25,HW,White,4,2,0,3,1,NO,No
33326,13,AL_O,Asian,1,0,0,1,0,POV,No
33327,15,A,Asian,1,0,0,1,0,POV,No
33328,17,HW,White,4,2,0,2,2,POV,No
33329,4,AL_O,White,1,0,0,1,0,NO,No
33330,14,SP,White,2,1,0,0,2,POV,No
33331,4,HW,White,4,2,0,3,1,POV,No
33332,52,HW_O,Black,2,0,2,0,2,NO,No
33333,37,A,White,1,0,0,1,0,NO,No
33334,70,AL_O,Asian,1,0,0,1,0,NO,No
33335,70,SP,Black,2,1,0,1,1,POV,No
33336,70,A,White,1,0,0,1,0,NO,Yes
33337,30,HW_O,White,2,0,2,2,0,NO,No
33338,65,Fam_O,White,3,0,1,1,2,NO,No
33339,25,A,Hispanic,1,0,0,1,0,NO,No
33340,9,SP,White,2,1,0,1,1,NO,Yes
33341,6,AL_O,White,1,0,0,1,0,NO,No
33342,46,SP,White,3,2,0,2,1,NO,No
33343,32,HW,Hispanic,3,1,0,1,2,POV,No
33344,70,A,White,1,0,0,1,0,NO,Yes
33345,12,SP,White,3,2,0,1,2,POV,No
33346,66,SP,White,4,3,0,3,1,NO,No
33347,55,AL_O,White,1,0,0,0,1,NO,No
33348,69,Fam_O,Asian,3,0,1,2,1,NO,No
33349,69,HW_O,White,2,0,2,1,1,POV,No
33350,68,AL_O,White,1,0,0,0,1,NO,No
33351,70,AL_O,White,1,0,0,0,1,NO,No
33352,15,A,Black,1,0,0,0,1,POV,No
33353,27,HW,White,4,2,0,2,2,POV,No
33354,3,HW,White,3,1,0,1,2,NO,No
33355,60,AL_O,White,1,0,0,1,0,NO,No
33356,52,HW_O,Hispanic,2,0,2,1,1,NO,No
33357,32,A,White,1,0,0,0,1,POV,No
33358,70,SP,White,2,1,0,2,0,NO,No
33359,11,HW,Asian,4,2,0,3,1,NO,No
33360,6,A,White,1,0,0,0,1,POV,No
33361,61,AL_O,White,1,0,0,0,1,NO,No
33362,61,HW,White,3,1,0,2,1,NO,No
33363,65,HW,White,6,4,0,4,2,NO,No
33364,22,HW,Hispanic,4,2,0,3,1,NO,No
33365,43,AL_O,White,1,0,0,1,0,NO,No
33366,58,A,White,1,0,0,1,0,NO,No
33367,58,SP,Hispanic,2,1,0,1,1,POV,No
33368,48,A,White,1,0,0,0,1,NO,No
33369,9,R,Asian,6,0,0,1,5,POV,Yes
33370,1,R,White,2,0,0,1,1,NO,No
33371,55,R,White,5,0,0,3,2,NO,No
33372,46,SP,White,2,1,0,1,1,POV,No
33373,59,AL_O,White,1,0,0,1,0,NO,No
33374,64,AL_O,White,1,0,0,1,0,NO,No
33375,41,Fam_O,White,3,0,1,2,1,NO,No
33376,33,HW,Black,4,2,0,3,1,POV,No
33377,26,A,White,1,0,0,0,1,NO,No
33378,47,A,White,1,0,0,0,1,POV,No
33379,3,A,White,1,0,0,0,1,NO,No
33380,9,HW_O,White,2,0,2,1,1,NO,Yes
33381,13,HW_O,White,2,0,2,2,0,POV,No
33382,61,HW_O,White,2,0,2,1,1,NO,No
33383,52,A,White,1,0,0,1,0,NO,No
33384,30,SP,Hispanic,2,1,0,1,1,NO,No
33385,70,AL_O,White,1,0,0,0,1,POV,No
33386,70,AL_O,White,1,0,0,1,0,NO,No
33387,3,HW_O,White,2,0,2,2,0,NO,No
33388,61,SP,Hispanic,2,1,0,1,1,NO,No
33389,1,SP,White,2,1,0,2,0,NO,No
33390,70,A,Asian,1,0,0,0,1,NO,No
33391,55,A,White,1,0,0,1,0,NO,No
33392,65,HW,White,6,4,0,3,3,NO,No
33393,37,Fam_O,White,3,0,1,2,1,POV,No
33394,66,SP,White,3,2,0,2,1,NO,No
33395,48,A,White,1,0,0,1,0,NO,No
33396,27,R,White,5,0,0,4,1,POV,Yes
33397,9,SP,White,3,2,0,2,1,NO,No
33398,23,HW_O,White,2,0,2,0,2,NO,No
33399,40,HW,White,3,1,0,2,1,NO,No
33400,1,A,White,1,0,0,1,0,NO,No
33401,51,R,White,5,0,0,3,2,NO,No
33402,66,R,White,4,0,0,2,2,NO,No
33403,3,AL_O,White,1,0,0,0,1,NO,No
33404,7,A,White,1,0,0,1,0,NO,No
33405,49,SP,White,2,1,0,2,0,NO,No
33406,56,A,Black,1,0,0,1,0,NO,No
33407,3,A,Multirace,1,0,0,0,1,NO,No
33408,49,HW,Black,3,1,0,1,2,NO,No
33409,22,A,White,1,0,0,0,1,POV,No
33410,53,HW_O,Black,2,0,2,1,1,POV,No
33411,67,A,White,1,0,0,0,1,NO,No
33412,37,HW,Hispanic,4,2,0,1,3,POV,No
33413,2,HW,White,6,4,0,4,2,NO,No
33414,67,SP,White,3,2,0,0,3,POV,No
33415,6,HW_O,Asian,2,0,2,2,0,POV,No
33416,19,A,White,1,0,0,1,0,NO,No
33417,36,R,White,4,0,0,2,2,NO,No
33418,37,SP,White,2,1,0,0,2,POV,No
33419,37,SP,White,2,1,0,2,0,NO,No
33420,26,AL_O,White,1,0,0,0,1,NO,No
33421,69,SP,Asian,2,1,0,1,1,POV,No
33422,24,HW,Hispanic,3,1,0,2,1,NO,No
33423,30,HW,Hispanic,4,2,0,2,2,NO,No
33424,65,HW_O,White,2,0,2,1,1,POV,No
33425,56,HW,White,3,1,0,1,2,NO,No
33426,70,Fam_O,White,3,0,1,2,1,NO,No
33427,59,R,White,4,0,0,2,2,NO,No
33428,16,HW_O,Asian,2,0,2,2,0,NO,No
33429,16,HW,White,3,1,0,1,2,POV,No
33430,61,A,White,1,0,0,0,1,NO,No
33431,69,A,White,1,0,0,1,0,NO,No
33432,66,AL_O,Asian,1,0,0,1,0,NO,No
33433,38,A,White,1,0,0,1,0,NO,No
33434,28,AL_O,Asian,1,0,0,1,0,POV,No
33435,52,HW_O,Hispanic,2,0,2,0,2,NO,No
33436,9,R,White,5,0,0,2,3,POV,Yes
33437,58,SP,Hispanic,2,1,0,1,1,NO,Yes
33438,32,AL_O,Black,1,0,0,0,1,NO,Yes
33439,3,HW,White,4,2,0,2,2,NO,No
33440,63,SP,White,2,1,0,1,1,NO,No
33441,6,R,White,5,0,0,3,2,NO,No
33442,15,HW,White,3,1,0,1,2,POV,No
33443,48,HW,White,3,1,0,2,1,NO,No
33444,49,R,White,6,0,0,4,2,NO,No
33445,66,R,White,2,0,0,0,2,NO,No
33446,70,AL_O,Asian,1,0,0,0,1,NO,No
33447,44,SP,White,3,2,0,0,3,NO,No
33448,11,AL_O,Asian,1,0,0,0,1,NO,No
33449,13,A,Asian,1,0,0,0,1,POV,Yes
33450,70,A,White,1,0,0,1,0,NO,No
33451,56,HW_O,White,2,0,2,1,1,NO,No
33452,37,HW,White,3,1,0,2,1,NO,No
33453,49,SP,White,3,2,0,1,2,NO,No
33454,45,Fam_O,White,3,0,1,2,1,NO,No
33455,59,A,White,1,0,0,0,1,NO,No
33456,1,HW,Asian,4,2,0,2,2,NO,No
33457,47,HW_O,White,2,0,2,1,1,NO,No
33458,19,SP,White,3,2,0,3,0,NO,No
33459,26,HW_O,White,2,0,2,1,1,NO,No
33460,66,SP,White,2,1,0,1,1,NO,No
33461,1,A,White,1,0,0,0,1,NO,No
33462,65,HW,White,3,1,0,2,1,NO,No
33463,20,A,White,1,0,0,1,0,NO,No
33464,70,HW_O,White,2,0,2,0,2,NO,No
33465,22,HW_O,White,2,0,2,1,1,NO,No
33466,37,AL_O,White,1,0,0,0,1,POV,No
33467,62,HW,White,3,1,0,2,1,NO,No
33468,67,SP,Asian,3,2,0,3,0,NO,No
33469,51,HW,White,3,1,0,2,1,NO,Yes
33470,12,SP,White,3,2,0,1,2,POV,No
33471,18,SP,White,5,4,0,3,2,POV,No
33472,29,R,White,4,0,0,1,3,NO,No
33473,2,SP,White,2,1,0,2,0,NO,No
33474,69,A,White,1,0,0,0,1,NO,No
33475,54,SP,White,2,1,0,1,1,NO,No
33476,47,R,White,5,0,0,5,0,NO,Yes
33477,14,AL_O,White,1,0,0,0,1,NO,No
33478,40,HW,White,6,4,0,4,2,POV,No
33479,41,A,Asian,1,0,0,1,0,NO,No
33480,60,R,White,2,0,0,0,2,NO,No
33481,53,HW_O,White,2,0,2,2,0,NO,No
33482,53,HW_O,White,2,0,2,1,1,NO,No
33483,24,SP,White,2,1,0,1,1,NO,No
33484,16,SP,White,5,4,0,2,3,NO,Yes
33485,17,A,White,1,0,0,0,1,POV,No
33486,43,SP,White,4,3,0,1,3,NO,No
33487,70,Fam_O,White,3,0,1,1,2,POV,No
33488,16,AL_O,White,1,0,0,0,1,POV,Yes
33489,60,A,White,1,0,0,1,0,NO,No
33490,8,A,Asian,1,0,0,0,1,NO,No
33491,1,AL_O,White,1,0,0,1,0,POV,No
33492,69,SP,White,3,2,0,2,1,POV,No
33493,56,SP,Hispanic,3,2,0,2,1,POV,No
33494,2,HW,Asian,4,2,0,3,1,NO,No
33495,28,SP,Asian,4,3,0,1,3,POV,No
33496,11,HW,White,4,2,0,3,1,NO,No
33497,20,A,Hispanic,1,0,0,0,1,NO,No
33498,16,HW_O,White,2,0,2,2,0,POV,No
33499,60,SP,White,2,1,0,1,1,POV,No
33500,14,R,White,2,0,0,1,1,POV,No
33501,61,SP,White,3,2,0,3,0,NO,No
33502,68,R,White,4,0,0,1,3,NO,No
33503,2,AL_O,White,1,0,0,0,1,NO,No
33504,17,R,Multirace,6,0,0,1,5,POV,No
33505,68,HW_O,White,2,0,2,0,2,NO,Yes
33506,31,SP,White,4,3,0,3,1,NO,Yes
33507,70,A,White,1,0,0,1,0,NO,No
33508,58,AL_O,White,1,0,0,0,1,NO,No
33509,16,SP,White,2,1,0,0,2,POV,No
33510,27,A,Black,1,0,0,1,0,NO,No
33511,2,SP,White,4,3,0,3,1,NO,No
33512,41,SP,White,3,2,0,1,2,NO,No
33513,16,R,White,3,0,0,2,1,NO,No
33514,15,HW,White,4,2,0,3,1,POV,No
33515,69,A,Hispanic,1,0,0,1,0,POV,No
33516,4,AL_O,White,1,0,0,0,1,NO,No
33517,68,HW_O,White,2,0,2,1,1,NO,Yes
33518,66,HW,White,4,2,0,2,2,NO,No
33519,25,SP,White,2,1,0,0,2,NO,No
33520,54,Fam_O,White,3,0,1,1,2,NO,No
33521,55,HW,White,4,2,0,2,2,NO,No
33522,34,AL_O,Black,1,0,0,1,0,NO,No
33523,34,R,White,3,0,0,1,2,NO,No
33524,60,HW,White,4,2,0,2,2,NO,No
33525,18,HW_O,White,2,0,2,1,1,POV,No
33526,1,A,White,1,0,0,1,0,NO,No
33527,65,A,White,1,0,0,0,1,NO,No
33528,47,A,White,1,0,0,1,0,NO,No
33529,56,A,White,1,0,0,1,0,NO,No
33530,48,HW,White,3,1,0,2,1,POV,No
33531,36,AL_O,White,1,0,0,1,0,NO,No
33532,66,HW,White,3,1,0,2,1,NO,No
33533,22,AL_O,White,1,0,0,1,0,NO,No
33534,58,HW,Hispanic,3,1,0,1,2,POV,No
33535,66,R,Hispanic,2,0,0,2,0,NO,No
33536,18,Fam_O,Black,3,0,1,1,2,POV,No
33537,42,AL_O,Hispanic,1,0,0,1,0,NO,No
33538,68,SP,White,3,2,0,3,0,NO,No
33539,4,AL_O,White,1,0,0,1,0,NO,Yes
33540,42,AL_O,White,1,0,0,0,1,NO,No
33541,31,A,White,1,0,0,0,1,NO,Yes
33542,28,A,Black,1,0,0,1,0,NO,No
33543,2,R,Asian,3,0,0,1,2,NO,No
33544,38,SP,White,2,1,0,1,1,NO,No
33545,24,A,White,1,0,0,0,1,NO,No
33546,60,HW,White,5,3,0,1,4,NO,No
33547,67,A,Asian,1,0,0,1,0,NO,No
33548,15,AL_O,Asian,1,0,0,0,1,POV,No
33549,48,SP,White,2,1,0,1,1,NO,No
33550,4,A,White,1,0,0,0,1,NO,Yes
33551,3,SP,White,2,1,0,0,2,NO,No
33552,63,HW,Asian,5,3,0,2,3,NO,No
33553,6,HW,White,4,2,0,1,3,NO,No
