"Household_ID","Region","Income","Race","PubTrans"
29512,48,"NO","Asian","No"
29513,66,"NO","White","No"
29514,32,"POV","White","No"
29515,19,"NO","White","Yes"
29516,66,"NO","White","No"
29517,31,"POV","White","No"
29518,59,"NO","White","No"
29519,30,"POV","White","No"
29520,26,"NO","Hispanic","No"
29521,38,"NO","White","No"
29522,7,"NO","White","No"
29523,41,"POV","Hispanic","No"
29524,25,"NO","White","No"
29525,56,"NO","White","No"
29526,52,"POV","White","No"
29527,22,"NO","White","No"
29528,1,"POV","White","No"
29529,63,"NO","White","No"
29530,12,"NO","White","No"
29531,9,"NO","White","No"
29532,4,"NO","White","No"
29533,66,"NO","Asian","No"
29534,65,"NO","White","No"
29535,67,"NO","White","No"
29536,17,"POV","White","No"
29537,44,"NO","White","No"
29538,56,"POV","White","No"
29539,47,"NO","Black","No"
29540,25,"NO","White","No"
29541,32,"NO","White","No"
29542,70,"NO","Asian","No"
29543,10,"NO","White","No"
29544,15,"POV","Black","No"
29545,38,"NO","White","No"
29546,25,"NO","White","No"
29547,59,"NO","White","No"
29548,25,"NO","White","No"
29549,4,"NO","White","No"
29550,21,"NO","Black","No"
29551,42,"NO","White","No"
29552,13,"NO","White","No"
29553,70,"NO","White","Yes"
29554,46,"NO","White","No"
29555,2,"NO","White","No"
29556,56,"NO","White","No"
29557,39,"NO","White","No"
29558,59,"NO","White","No"
29559,65,"NO","White","No"
29560,41,"NO","Hispanic","Yes"
29561,60,"NO","Multirace","Yes"
29562,65,"NO","White","No"
29563,46,"NO","White","No"
29564,37,"NO","White","No"
29565,32,"NO","Black","No"
29566,18,"POV","White","No"
29567,12,"POV","White","No"
29568,22,"NO","White","No"
29569,65,"NO","White","No"
29570,44,"POV","Multirace","No"
29571,2,"NO","White","No"
29572,43,"NO","White","No"
29573,70,"NO","Multirace","No"
29574,19,"POV","White","No"
29575,51,"NO","White","No"
29576,69,"POV","White","No"
29577,16,"POV","White","No"
29578,18,"POV","White","No"
29579,6,"POV","White","No"
29580,22,"NO","Hispanic","No"
29581,40,"NO","White","No"
29582,70,"NO","White","No"
29583,41,"NO","White","No"
29584,2,"NO","Hispanic","No"
29585,43,"NO","White","No"
29586,61,"NO","White","No"
29587,15,"POV","White","Yes"
29588,40,"NO","White","No"
29589,56,"NO","Hispanic","Yes"
29590,1,"NO","White","No"
29591,18,"POV","White","No"
29592,1,"NO","White","No"
29593,21,"NO","White","No"
29594,23,"NO","White","No"
29595,55,"POV","Black","No"
29596,9,"NO","White","No"
29597,33,"NO","White","No"
29598,42,"NO","White","No"
29599,48,"NO","Hispanic","No"
29600,9,"NO","White","Yes"
29601,51,"NO","White","No"
29602,54,"NO","White","No"
29603,49,"NO","White","No"
29604,29,"NO","White","No"
29605,58,"NO","White","No"
29606,23,"NO","Hispanic","No"
29607,65,"NO","White","No"
29608,18,"NO","White","No"
29609,15,"POV","Black","No"
29610,3,"NO","White","No"
29611,70,"NO","White","No"
29612,47,"NO","White","Yes"
29613,69,"NO","White","No"
29614,58,"NO","White","No"
29615,48,"NO","Black","No"
29616,29,"NO","Black","No"
29617,56,"NO","White","No"
29618,56,"NO","White","No"
29619,59,"NO","White","No"
29620,22,"POV","White","No"
29621,66,"NO","White","No"
29622,25,"POV","White","No"
29623,32,"NO","Hispanic","No"
29624,26,"NO","Hispanic","No"
29625,51,"NO","White","No"
29626,1,"NO","Asian","No"
29627,32,"POV","White","Yes"
29628,2,"POV","White","No"
29629,37,"NO","White","No"
29630,23,"NO","White","No"
29631,4,"NO","White","No"
29632,16,"NO","White","No"
29633,53,"POV","White","No"
29634,70,"NO","Asian","No"
29635,27,"POV","White","No"
29636,21,"NO","White","No"
29637,46,"NO","White","No"
29638,3,"NO","White","No"
29639,42,"NO","White","No"
29640,48,"NO","White","No"
29641,16,"POV","Asian","Yes"
29642,8,"NO","White","No"
29643,59,"NO","White","No"
29644,1,"NO","White","No"
29645,25,"NO","White","No"
29646,66,"NO","White","No"
29647,48,"NO","White","No"
29648,43,"NO","White","No"
29649,22,"NO","White","No"
29650,4,"NO","Asian","No"
29651,70,"NO","White","No"
29652,70,"NO","White","No"
29653,37,"NO","Black","No"
29654,2,"POV","Asian","No"
29655,45,"NO","White","No"
29656,37,"POV","White","No"
29657,41,"NO","Hispanic","No"
29658,69,"POV","Multirace","No"
29659,59,"NO","White","No"
29660,67,"NO","White","No"
29661,65,"NO","White","No"
29662,9,"NO","White","No"
29663,66,"NO","White","No"
29664,16,"POV","White","No"
29665,33,"NO","White","No"
29666,52,"NO","White","No"
29667,30,"NO","White","No"
29668,4,"NO","White","No"
29669,17,"POV","Asian","No"
29670,1,"POV","White","No"
29671,18,"POV","Asian","No"
29672,55,"NO","White","No"
29673,31,"POV","White","Yes"
29674,13,"POV","White","Yes"
29675,58,"NO","White","No"
29676,58,"NO","Hispanic","No"
29677,31,"NO","White","No"
29678,51,"POV","Asian","No"
29679,3,"POV","White","No"
29680,26,"NO","White","No"
29681,43,"NO","White","No"
29682,2,"POV","White","Yes"
29683,33,"NO","Hispanic","No"
29684,22,"NO","White","No"
29685,18,"POV","White","No"
29686,21,"NO","White","No"
29687,67,"NO","White","No"
29688,61,"NO","White","No"
29689,57,"NO","White","No"
29690,2,"NO","White","No"
29691,29,"POV","White","No"
29692,67,"NO","White","No"
29693,67,"NO","Hispanic","No"
29694,5,"NO","White","No"
29695,68,"NO","White","No"
29696,16,"POV","White","No"
29697,34,"NO","Black","No"
29698,3,"NO","White","No"
29699,15,"POV","White","No"
29700,39,"NO","Hispanic","No"
29701,70,"NO","White","Yes"
29702,25,"NO","White","No"
29703,56,"NO","White","No"
29704,35,"NO","Hispanic","Yes"
29705,70,"POV","White","Yes"
29706,60,"POV","Hispanic","No"
29707,22,"NO","White","No"
29708,70,"POV","Hispanic","No"
29709,69,"POV","White","No"
29710,65,"NO","White","No"
29711,69,"NO","Asian","No"
29712,48,"NO","White","No"
29713,56,"NO","White","No"
29714,49,"NO","White","No"
29715,60,"POV","White","No"
29716,59,"NO","White","No"
29717,39,"NO","White","No"
29718,63,"NO","Black","No"
29719,70,"NO","Asian","No"
29720,15,"POV","Asian","No"
29721,3,"POV","White","No"
29722,58,"NO","White","No"
29723,15,"POV","White","No"
29724,9,"NO","White","No"
29725,30,"NO","Hispanic","No"
29726,39,"NO","Hispanic","No"
29727,63,"POV","White","No"
29728,48,"NO","White","No"
29729,66,"NO","White","No"
29730,66,"NO","Hispanic","No"
29731,70,"POV","White","No"
29732,58,"NO","Hispanic","No"
29733,21,"NO","White","No"
29734,68,"NO","White","No"
29735,17,"POV","White","No"
29736,44,"NO","White","No"
29737,63,"POV","White","No"
29738,42,"POV","White","No"
29739,21,"NO","White","No"
29740,70,"NO","White","No"
29741,18,"NO","White","No"
29742,8,"POV","White","No"
29743,57,"NO","Multirace","No"
29744,17,"POV","Asian","No"
29745,55,"NO","White","No"
29746,56,"NO","Hispanic","No"
29747,11,"NO","Asian","No"
29748,63,"NO","White","No"
29749,70,"NO","White","No"
29750,66,"NO","White","No"
29751,21,"NO","White","Yes"
29752,67,"NO","Hispanic","No"
29753,66,"NO","White","No"
29754,26,"POV","White","No"
29755,51,"POV","White","No"
29756,7,"NO","White","No"
29757,3,"POV","White","No"
29758,48,"NO","White","No"
29759,57,"POV","White","No"
29760,1,"NO","White","No"
29761,18,"POV","Asian","No"
29762,63,"NO","White","No"
29763,37,"NO","White","No"
29764,42,"NO","White","No"
29765,68,"NO","White","No"
29766,43,"NO","White","No"
29767,60,"NO","Other","No"
29768,35,"NO","White","No"
29769,39,"NO","White","No"
29770,2,"NO","Asian","No"
29771,42,"NO","White","No"
29772,39,"NO","White","No"
29773,70,"NO","White","Yes"
29774,70,"NO","White","No"
29775,51,"NO","White","No"
29776,11,"NO","White","No"
29777,67,"NO","Hispanic","No"
29778,16,"POV","White","No"
29779,10,"NO","White","No"
29780,16,"POV","Black","No"
29781,50,"NO","White","No"
29782,46,"NO","White","No"
29783,2,"NO","White","No"
29784,55,"NO","White","No"
29785,67,"NO","White","No"
29786,1,"POV","White","No"
29787,61,"NO","Multirace","No"
29788,47,"NO","White","No"
29789,3,"NO","White","No"
29790,51,"POV","White","No"
29791,28,"NO","White","No"
29792,37,"NO","Multirace","No"
29793,53,"NO","White","No"
29794,49,"NO","Black","No"
29795,32,"NO","White","No"
29796,66,"NO","White","No"
29797,70,"NO","Asian","No"
29798,60,"NO","Hispanic","Yes"
29799,1,"NO","White","No"
29800,2,"POV","White","No"
29801,7,"NO","Hispanic","No"
29802,65,"NO","White","No"
29803,32,"NO","White","Yes"
29804,52,"NO","Black","No"
29805,14,"NO","White","No"
29806,26,"NO","White","No"
29807,43,"NO","White","No"
29808,42,"NO","White","No"
29809,10,"NO","White","No"
29810,39,"NO","Multirace","No"
29811,56,"NO","Hispanic","No"
29812,61,"NO","White","No"
29813,18,"POV","White","No"
29814,57,"POV","White","No"
29815,2,"NO","White","No"
29816,66,"NO","White","No"
29817,59,"POV","White","No"
29818,68,"NO","Asian","No"
29819,9,"NO","Black","No"
29820,28,"NO","White","Yes"
29821,60,"NO","White","Yes"
29822,29,"NO","White","No"
29823,14,"POV","White","No"
29824,17,"NO","White","No"
29825,67,"NO","Hispanic","No"
29826,69,"POV","White","No"
29827,40,"NO","White","No"
29828,13,"NO","Multirace","No"
29829,63,"NO","Black","No"
29830,16,"POV","White","No"
29831,68,"NO","Asian","No"
29832,34,"NO","White","No"
29833,28,"NO","Hispanic","No"
29834,62,"NO","White","No"
29835,32,"NO","White","Yes"
29836,66,"NO","White","No"
29837,28,"NO","White","Yes"
29838,38,"NO","White","No"
29839,50,"NO","White","No"
29840,5,"NO","White","No"
29841,3,"NO","White","No"
29842,63,"NO","White","No"
29843,1,"NO","White","No"
29844,35,"NO","White","No"
29845,20,"NO","Hispanic","No"
29846,43,"NO","White","No"
29847,66,"NO","White","No"
29848,64,"POV","White","No"
29849,58,"NO","White","No"
29850,61,"NO","White","No"
29851,41,"NO","Hispanic","No"
29852,15,"POV","White","No"
29853,47,"NO","Hispanic","No"
29854,68,"NO","White","No"
29855,36,"NO","White","No"
29856,6,"NO","White","No"
29857,69,"NO","White","No"
29858,37,"POV","White","No"
29859,43,"NO","White","No"
29860,69,"POV","White","No"
29861,54,"NO","Hispanic","No"
29862,26,"NO","Hispanic","No"
29863,15,"POV","White","No"
29864,66,"NO","Asian","No"
29865,40,"NO","White","No"
29866,3,"NO","White","No"
29867,13,"POV","White","No"
29868,1,"POV","White","Yes"
29869,56,"NO","White","No"
29870,66,"NO","White","No"
29871,4,"NO","White","No"
29872,37,"NO","White","No"
29873,52,"NO","Hispanic","No"
29874,57,"NO","White","No"
29875,59,"NO","White","No"
29876,39,"NO","White","No"
29877,39,"NO","White","No"
29878,4,"NO","Hispanic","No"
29879,18,"POV","White","No"
29880,4,"NO","White","No"
29881,63,"NO","Asian","No"
29882,19,"NO","Black","No"
29883,39,"NO","White","No"
29884,26,"NO","White","No"
29885,64,"NO","White","No"
29886,59,"NO","White","No"
29887,70,"NO","Asian","No"
29888,29,"NO","White","No"
29889,9,"NO","White","No"
29890,3,"NO","White","No"
29891,13,"POV","White","Yes"
29892,18,"NO","Black","No"
29893,11,"NO","White","Yes"
29894,69,"POV","Asian","No"
29895,30,"NO","White","No"
29896,57,"NO","White","No"
29897,37,"NO","White","No"
29898,70,"NO","Asian","No"
29899,12,"NO","White","No"
29900,1,"NO","White","No"
29901,51,"NO","White","No"
29902,16,"POV","White","No"
29903,29,"POV","White","No"
29904,66,"NO","White","No"
29905,60,"NO","Hispanic","Yes"
29906,4,"NO","White","No"
29907,18,"POV","Hispanic","No"
29908,39,"NO","White","No"
29909,2,"POV","White","No"
29910,31,"NO","White","No"
29911,41,"NO","Hispanic","No"
29912,2,"NO","White","Yes"
29913,47,"NO","Hispanic","No"
29914,38,"NO","White","No"
29915,64,"POV","White","No"
29916,29,"NO","White","No"
29917,15,"POV","White","No"
29918,19,"POV","White","No"
29919,58,"NO","White","No"
29920,57,"NO","Asian","No"
29921,67,"NO","White","No"
29922,22,"NO","White","No"
29923,27,"NO","Black","No"
29924,7,"NO","White","No"
29925,44,"NO","White","No"
29926,39,"NO","White","No"
29927,37,"POV","White","No"
29928,14,"POV","White","No"
29929,20,"NO","White","No"
29930,1,"NO","White","No"
29931,14,"POV","White","No"
29932,3,"NO","White","No"
29933,70,"NO","Asian","No"
29934,17,"POV","White","No"
29935,6,"NO","Asian","No"
29936,49,"NO","White","No"
29937,63,"NO","White","No"
29938,17,"POV","White","No"
29939,2,"POV","White","No"
29940,70,"NO","Asian","No"
29941,9,"NO","White","No"
29942,59,"NO","White","No"
29943,68,"NO","White","No"
29944,56,"NO","White","No"
29945,8,"NO","White","No"
29946,38,"NO","White","No"
29947,70,"POV","White","No"
29948,42,"NO","Hispanic","No"
29949,36,"POV","White","No"
29950,19,"NO","White","Yes"
29951,22,"NO","White","No"
29952,59,"NO","White","No"
29953,51,"POV","Other","No"
29954,57,"NO","Asian","No"
29955,42,"NO","White","No"
29956,58,"NO","White","No"
29957,52,"NO","Black","Yes"
29958,67,"NO","White","No"
29959,47,"NO","Hispanic","No"
29960,30,"NO","Hispanic","No"
29961,10,"NO","White","No"
29962,1,"NO","White","No"
29963,16,"POV","Black","Yes"
29964,10,"NO","White","No"
29965,28,"NO","White","No"
29966,70,"POV","Hispanic","No"
29967,43,"NO","White","No"
29968,17,"POV","White","No"
29969,2,"NO","White","No"
29970,70,"NO","Hispanic","No"
29971,27,"NO","Black","Yes"
29972,22,"NO","Black","No"
29973,66,"NO","White","No"
29974,13,"POV","White","Yes"
29975,21,"NO","White","No"
29976,50,"NO","White","No"
29977,22,"NO","White","No"
29978,63,"POV","White","No"
29979,54,"NO","White","No"
29980,70,"POV","White","Yes"
29981,15,"NO","White","No"
29982,54,"NO","White","No"
29983,19,"NO","White","No"
29984,69,"POV","White","No"
29985,25,"NO","Hispanic","No"
29986,52,"NO","White","No"
29987,3,"NO","Black","No"
29988,67,"NO","Hispanic","No"
29989,48,"NO","White","No"
29990,56,"NO","White","No"
29991,61,"NO","White","No"
29992,13,"NO","White","No"
29993,67,"NO","White","Yes"
29994,60,"NO","White","No"
29995,18,"NO","White","Yes"
29996,38,"NO","White","No"
29997,45,"NO","White","No"
29998,41,"NO","Asian","No"
29999,1,"NO","White","No"
30000,70,"NO","White","No"
30001,2,"NO","White","No"
30002,7,"NO","White","No"
30003,66,"NO","Hispanic","No"
30004,52,"NO","White","No"
30005,37,"NO","Amer Indian","No"
30006,67,"NO","Hispanic","No"
30007,60,"NO","White","Yes"
30008,56,"NO","White","Yes"
30009,59,"NO","Black","No"
30010,23,"NO","White","No"
30011,25,"NO","White","No"
30012,4,"NO","Asian","No"
30013,10,"POV","White","No"
30014,10,"NO","White","Yes"
30015,1,"NO","Asian","No"
30016,15,"POV","White","No"
30017,69,"POV","White","Yes"
30018,10,"NO","Black","No"
30019,41,"NO","White","No"
30020,56,"NO","Black","No"
30021,17,"POV","Asian","No"
30022,14,"POV","White","No"
30023,70,"NO","White","No"
30024,58,"NO","Hispanic","No"
30025,59,"NO","White","No"
30026,35,"NO","White","No"
30027,54,"NO","White","No"
30028,22,"NO","White","No"
30029,55,"NO","White","No"
30030,13,"POV","Asian","No"
30031,16,"NO","Hispanic","No"
30032,11,"NO","White","Yes"
30033,69,"POV","White","No"
30034,55,"NO","White","No"
30035,1,"POV","White","No"
30036,1,"NO","Asian","No"
30037,10,"NO","Asian","No"
30038,58,"NO","Hispanic","No"
30039,10,"NO","White","No"
30040,22,"NO","White","No"
30041,4,"NO","White","No"
30042,1,"NO","White","No"
30043,61,"NO","White","No"
30044,60,"NO","White","Yes"
30045,70,"NO","White","No"
30046,70,"POV","White","No"
30047,9,"NO","White","Yes"
30048,58,"NO","White","No"
30049,1,"NO","White","No"
30050,33,"POV","White","Yes"
30051,14,"POV","White","No"
30052,60,"NO","Black","No"
30053,59,"NO","White","No"
30054,9,"NO","White","Yes"
30055,1,"NO","White","No"
30056,70,"NO","Asian","No"
30057,68,"NO","White","No"
30058,14,"POV","White","No"
30059,2,"NO","White","No"
30060,59,"NO","White","No"
30061,40,"NO","White","No"
30062,23,"POV","White","No"
30063,16,"NO","White","Yes"
30064,16,"NO","Asian","No"
30065,66,"NO","Hispanic","No"
30066,67,"NO","Hispanic","No"
30067,1,"NO","White","No"
30068,67,"NO","White","No"
30069,70,"NO","White","No"
30070,63,"NO","Asian","No"
30071,66,"NO","Asian","No"
30072,14,"POV","White","No"
30073,21,"NO","White","No"
30074,1,"NO","Asian","No"
30075,17,"POV","White","No"
30076,70,"NO","White","No"
30077,42,"NO","White","No"
30078,63,"POV","White","No"
30079,66,"NO","Asian","No"
30080,60,"NO","White","No"
30081,62,"POV","Hispanic","No"
30082,47,"NO","White","No"
30083,64,"POV","Hispanic","No"
30084,18,"POV","Asian","No"
30085,35,"NO","White","No"
30086,16,"POV","Asian","Yes"
30087,12,"NO","White","No"
30088,47,"NO","Hispanic","No"
30089,6,"NO","White","No"
30090,59,"NO","White","No"
30091,52,"NO","Hispanic","No"
30092,30,"POV","White","No"
30093,66,"NO","Asian","No"
30094,70,"NO","White","No"
30095,43,"NO","White","No"
30096,33,"NO","Black","No"
30097,48,"NO","White","No"
30098,3,"NO","White","No"
30099,54,"NO","White","No"
30100,49,"NO","White","No"
30101,1,"NO","White","No"
30102,3,"NO","White","No"
30103,4,"NO","White","No"
30104,51,"NO","White","No"
30105,23,"NO","White","No"
30106,55,"NO","White","No"
30107,67,"NO","White","No"
30108,21,"NO","White","No"
30109,66,"NO","White","No"
30110,70,"NO","White","No"
30111,16,"NO","White","No"
30112,70,"NO","White","Yes"
30113,17,"POV","Asian","No"
30114,43,"NO","White","No"
30115,38,"NO","White","No"
30116,1,"NO","White","Yes"
30117,9,"NO","White","No"
30118,16,"POV","White","Yes"
30119,50,"NO","White","No"
30120,4,"NO","White","No"
30121,3,"NO","White","No"
30122,64,"NO","Hispanic","No"
30123,70,"NO","Asian","No"
30124,18,"POV","White","No"
30125,48,"NO","White","No"
30126,1,"NO","White","No"
30127,20,"NO","White","No"
30128,70,"POV","White","No"
30129,53,"NO","White","No"
30130,22,"NO","White","No"
30131,69,"NO","Asian","No"
30132,53,"NO","White","No"
30133,65,"NO","White","No"
30134,38,"NO","White","No"
30135,69,"POV","White","Yes"
30136,14,"POV","White","No"
30137,33,"NO","White","No"
30138,64,"POV","Hispanic","No"
30139,69,"POV","White","Yes"
30140,63,"NO","Asian","Yes"
30141,66,"NO","White","No"
30142,48,"NO","Hispanic","No"
30143,15,"POV","White","No"
30144,11,"NO","White","No"
30145,2,"NO","White","No"
30146,25,"NO","White","No"
30147,69,"NO","White","No"
30148,68,"NO","White","Yes"
30149,55,"NO","White","No"
